call_id,datetime,duration_seconds,queue_name,agent_id,wait_time_seconds,abandoned,hangup_reason
c35226ff-54d5-4720-b800-326e41cc3c37,2024-01-10 12:03:14,53,technical,A07,54,False,Wrong Department
31a698bc-ff1b-4964-bf9a-578022f3544b,2024-02-07 19:06:01,82,billing,A04,519,False,Long Wait Time
cfe22fcf-63ca-4dc3-b000-589d78704515,2024-06-19 17:49:57,119,sales,A16,256,False,Wrong Department
fb7153e2-1966-4f0a-867b-083a7cd94c1f,2024-08-04 17:03:14,407,sales,A17,342,False,Wrong Department
e264c987-db52-4e19-98d5-a15983767ec6,2024-09-25 18:37:15,263,technical,A02,549,False,Call Dropped
a2df0e6a-49f0-4d38-bef9-718acbcb8f95,2024-06-20 14:15:22,57,sales,A08,66,False,Long Wait Time
2eca038b-f38e-48af-b3e5-2a56dee83cbe,2024-12-01 12:47:15,280,billing,A12,375,False,Wrong Department
3eed000a-f121-4884-aa0f-ba8f2295252b,2024-05-22 17:42:23,138,technical,A07,561,False,Long Wait Time
c03b7605-5ae3-4c31-befc-933059d72e26,2024-11-19 07:26:08,233,support,A12,83,False,Call Dropped
d64e0a2d-4728-4a27-9744-dc884e92a50f,2024-10-21 11:04:18,128,support,A10,527,False,Issue Resolved
29607766-cbc3-4f4d-9bbb-ad4d2ea15c6f,2024-03-27 20:25:45,92,billing,A14,284,False,Long Wait Time
69b96978-1043-4c48-a7ec-ad6d81d6eb0e,2024-06-10 14:02:09,402,billing,A04,208,False,Issue Resolved
ff7ff78d-a3b6-464e-9cb5-32944a6e45e5,2024-09-09 09:36:44,211,billing,A04,285,False,Call Dropped
b80b4ca8-919d-4da9-9ad4-51e0a4fa4cc0,2024-06-27 15:27:26,83,billing,A20,277,False,Wrong Department
b8005298-aaf5-43f9-a80f-5876c421b66c,2024-06-09 17:31:56,60,support,A03,66,False,Issue Resolved
9f9e09b3-364d-46f2-b7d4-f29b7544f2b3,2024-09-24 17:48:25,0,sales,A04,203,True,Call Dropped
359465da-b351-415a-a916-a2eed91232c8,2024-12-15 09:44:14,254,sales,A11,37,False,Long Wait Time
9f099512-0a5f-4527-b55f-4f3d74d4e19f,2024-10-14 07:24:37,1786,support,A16,188,False,Wrong Department
e331352f-aba3-4490-976c-5031868fda9e,2024-03-05 12:35:38,50,billing,A07,390,False,Long Wait Time
246b1a96-794d-4f4c-9ebd-bed0e420a028,2024-12-29 13:01:10,162,billing,A12,284,False,Long Wait Time
fe8ffa52-db59-4613-a9a1-35c8b474e57d,2024-01-15 21:38:06,398,sales,A03,126,False,Other
331a5988-ef6d-4f72-a605-29a765617d6e,2024-03-26 11:25:53,204,sales,A04,383,False,Other
3b9553a3-9756-4c22-8e97-31e624a61fac,2024-04-03 14:56:24,340,sales,A02,399,False,Long Wait Time
87380fb7-8e25-4d7b-a81e-2d21b3c1af3a,2024-06-24 12:27:02,109,support,A09,591,False,Other
224dab72-bb7b-4262-9f09-57a37b9fa2a2,2024-11-28 19:30:48,419,technical,A11,196,False,Long Wait Time
84f5bfbe-d559-4649-99ac-7d4dfe8404b1,2024-01-20 15:04:13,0,billing,A03,170,True,Call Dropped
08693bb0-f6f5-4f7a-a366-9e89e92d6423,2024-05-26 06:05:23,453,technical,A05,58,False,Wrong Department
b4e4e989-ba90-4fbf-8f51-d76de3da1009,2024-09-11 20:40:49,206,sales,A17,211,False,Other
3d34b357-e1d0-4518-9957-d6fba2f7b1b0,2024-07-18 15:18:15,482,sales,A11,324,False,Long Wait Time
3735666f-87be-42e4-a2f6-f6951d25d115,2024-12-06 16:35:02,91,support,A20,339,False,Long Wait Time
42dc8207-41f3-4403-abcb-b2f6ecc24594,2024-03-22 16:49:46,197,support,A10,174,False,Other
bbb4542e-8db7-498b-b1ff-dda30830a56a,2024-08-23 22:54:39,172,support,A10,263,False,Other
8c441e9b-bf70-4216-8d62-38cdc32a40a9,2024-11-03 10:49:46,335,technical,A11,556,False,Long Wait Time
f96ec100-3f63-49f3-9449-21e52b81223b,2024-07-28 12:02:37,128,support,A19,55,False,Other
aaddd754-567c-45e2-8454-a04bb1350c36,2024-12-21 13:21:31,234,support,A09,68,False,Issue Resolved
992db5da-2e86-47bf-8e52-fd4dc4ea0e4c,2024-09-12 19:27:20,131,billing,A04,306,False,Wrong Department
12147581-7c3e-4c80-8d2b-a0edf7a73481,2024-01-20 18:03:27,0,technical,A12,132,True,Call Dropped
cbf9fe3d-f203-4ebc-99dd-53b2a5e0272b,2024-10-10 23:41:55,144,support,A05,313,False,Other
a90d5f01-190a-4b93-91b6-fe77e7e0946e,2024-03-22 06:15:40,202,sales,A09,261,False,Issue Resolved
2ba98c4a-ad95-4e4f-a7c3-9cc839d3726c,2024-04-10 10:28:18,62,support,A13,285,False,Other
b809fce1-03c2-43b3-94cb-08318939024d,2024-10-18 14:30:55,40,support,A16,111,False,Call Dropped
212e078e-8cdf-4e1c-afb7-f28bb9d8432a,2024-01-11 17:16:26,86,sales,A03,310,False,Other
6f560d8c-e2bb-4049-a2f9-f504d6a49a6e,2024-08-22 18:09:13,107,technical,A04,575,False,Wrong Department
ca793480-292b-4a15-85eb-5205229fc778,2024-12-12 00:22:10,348,support,A20,280,False,Call Dropped
a6d4ee61-50cb-4df8-a38e-7427bf337aa4,2024-03-24 18:10:43,513,billing,A02,29,False,Issue Resolved
2b0f32df-5696-4ec0-ba0f-6e584a3553e0,2024-08-06 14:55:19,0,sales,A09,500,True,Call Dropped
55160cf2-2244-451a-a056-b197159ecdb7,2024-11-03 09:29:53,129,technical,A14,442,False,Wrong Department
c032abb9-db39-454e-a9e1-1bfce99da27b,2024-02-03 11:28:23,213,sales,A04,160,False,Other
7286d09c-da3e-447f-b0d5-6b7c282d9bc3,2024-03-31 08:16:23,111,support,A18,333,False,Long Wait Time
481e3d6a-6b60-4b99-8bf3-858708d1be96,2024-05-07 16:16:13,39,technical,A13,520,False,Call Dropped
f5513f76-8bc5-4fbe-a6d2-3fe6547be858,2024-02-23 05:21:27,305,billing,A10,233,False,Other
f5059d3c-4c03-42bc-803f-f42c4757116f,2024-01-02 08:03:06,0,sales,A20,237,True,Call Dropped
866d21f8-cf9b-4702-aef7-b6c3dddb9533,2024-08-14 14:44:31,113,billing,A19,54,False,Issue Resolved
40d6f42b-a215-4f2e-b622-08a6afc153c3,2024-01-02 09:24:23,357,sales,A08,66,False,Long Wait Time
ff959600-c820-4ed2-8907-3e9f6fbc4af3,2024-09-18 13:06:01,342,sales,A18,377,False,Long Wait Time
409f65ae-5deb-4eca-8c9c-3e0b5b80c9b7,2024-04-09 12:34:16,252,support,A12,55,False,Other
dd69801e-e768-4be7-94e9-1060f518266b,2024-03-04 10:25:13,278,sales,A01,452,False,Issue Resolved
955a47c1-8dfd-4fb3-9b07-6a564518365f,2024-05-15 17:05:55,158,support,A05,527,False,Issue Resolved
f2daeba5-9e51-4b85-82b6-e80d559c2ece,2024-12-14 15:09:52,190,support,A18,511,False,Wrong Department
79bd2894-e2e7-4c96-ae73-cf474d2b3a9b,2024-02-18 11:32:41,549,support,A11,320,False,Wrong Department
9aa43c85-b3ba-4338-962e-88fa1918f25c,2024-07-17 01:48:20,0,sales,A04,532,True,Call Dropped
0f979ece-22ac-4bda-9e5d-5c9a140a71df,2024-09-19 17:41:36,119,billing,A07,389,False,Other
cedb78a4-ae88-48ea-8a7b-329f6b2b75fe,2024-07-13 15:19:52,0,sales,A08,128,True,Call Dropped
f1556b82-36c4-4a4d-b5a6-e8185a029ab0,2024-10-26 14:32:32,158,technical,A18,89,False,Wrong Department
55e31e6a-4303-4b2c-b4a2-1495ea1eab70,2024-09-08 19:36:40,139,billing,A15,466,False,Wrong Department
88c6dc98-9050-4bf4-8e45-00ece0abe706,2024-05-24 08:02:54,234,support,A19,418,False,Wrong Department
6ce2e02c-89e0-4f56-a17f-3376156f4699,2024-12-10 08:28:19,436,support,A14,360,False,Wrong Department
625986f8-6cc6-422c-94a4-c92d9d3868ef,2024-01-24 06:11:43,467,sales,A11,450,False,Other
50ac6b24-5033-4194-9ca6-6c9065db5b78,2024-07-19 08:41:35,1338,technical,A03,225,False,Long Wait Time
9f81a156-dae4-4daa-b868-b20a6bced301,2024-08-19 11:59:11,116,technical,A13,525,False,Wrong Department
3f5e261f-43d0-491c-8445-c76b5833193d,2024-01-03 02:12:09,115,billing,A20,509,False,Issue Resolved
4cd207b9-8745-4658-8fdb-9023ce06a39e,2024-08-31 14:29:35,0,billing,A04,79,True,Call Dropped
a8885971-a121-432b-9d52-72df5127c6b6,2024-09-07 08:20:38,421,sales,A13,130,False,Issue Resolved
6643a2e0-26df-4f5d-8269-6e99aa93b5d4,2024-10-09 08:42:57,276,support,A12,466,False,Issue Resolved
2bc5063f-bcd4-4310-b1c9-d33da44d3de9,2024-04-19 08:21:30,333,support,A11,304,False,Other
8a3c03a2-c061-4338-a07f-9a20388a295d,2024-05-10 17:12:34,301,technical,A06,190,False,Long Wait Time
6d32efae-fac8-4389-bcf8-1bd92ca13c55,2024-06-13 12:58:15,62,billing,A19,220,False,Wrong Department
ed64685f-3205-40c5-a1c1-4bd46a09e6be,2024-06-14 15:27:55,0,technical,A12,590,True,Call Dropped
9946ca56-7dab-4aa2-91b8-6b961bd3ec73,2024-09-30 16:06:01,882,billing,A05,2,False,Other
4133acd9-20dd-437e-9d90-01db57cc47f6,2024-11-02 13:21:05,172,support,A14,421,False,Other
a9e6a089-ee1e-4cde-bd5a-2858cc0b0fe2,2024-04-16 11:00:25,388,sales,A19,136,False,Issue Resolved
3b211da8-0c95-4dd8-a78d-1b78e5c7c99a,2024-03-04 16:25:59,215,billing,A12,337,False,Other
59eaba9d-90fc-4ff8-84c7-6d99f0880aad,2024-09-22 15:26:20,0,sales,A18,542,True,Call Dropped
a22c6316-b47f-4073-b991-9abf2b9743ab,2024-05-02 12:11:38,0,billing,A09,406,True,Call Dropped
a679edeb-87c0-495a-9be8-53eb9bd01f4c,2024-12-12 10:13:46,131,sales,A06,259,False,Call Dropped
57eab889-3f0c-4f51-b828-ef71acdb21f1,2024-10-14 14:58:34,873,support,A12,334,False,Wrong Department
954cedfa-565a-49a6-8b61-9636b91e9214,2024-02-12 14:44:54,618,sales,A14,192,False,Other
30ad99c7-f229-44cc-9de3-0f79a9fd4c81,2024-02-09 11:42:03,215,technical,A01,363,False,Long Wait Time
ae74bf16-2d2b-43b1-b8b5-1715178aae5d,2024-07-31 04:21:07,86,billing,A04,92,False,Issue Resolved
a4ac4e4c-1dc7-483a-86ac-22ae177e4eb2,2024-10-02 15:17:09,148,billing,A08,568,False,Long Wait Time
4b587d3e-278c-49a3-b649-6546eeb286ec,2024-06-15 13:45:06,0,sales,A10,491,True,Call Dropped
0e60a437-a672-4bbb-a26b-f9e29338176c,2024-12-22 20:02:26,125,billing,A20,586,False,Issue Resolved
da184392-7784-484f-97aa-2168367a3e1f,2024-02-19 10:01:58,293,technical,A11,226,False,Wrong Department
f829b9ee-b9e1-4801-8e42-9d83f9113863,2024-01-11 17:42:21,0,billing,A01,81,True,Call Dropped
c9ebc942-6ce0-4489-98a5-319c9403fbf4,2024-03-04 17:20:31,378,support,A19,405,False,Call Dropped
ed8c9880-0a87-4264-bf74-fb1fc1372244,2024-12-17 17:28:29,392,technical,A02,386,False,Issue Resolved
007c10a6-d8e5-4a73-9dde-fae15e0dcde8,2024-03-22 15:06:17,154,billing,A11,400,False,Wrong Department
bdce01ef-fd35-4efe-830a-d1c814324670,2024-02-24 19:15:00,156,support,A08,387,False,Issue Resolved
312cdfb8-b531-42fc-aac7-65ed0a0dea8c,2024-09-12 11:34:23,656,support,A14,155,False,Call Dropped
b7c36900-902c-4086-8cad-2af97dae4195,2024-11-21 09:29:46,156,billing,A05,102,False,Long Wait Time
f77ca5c9-25c1-4126-97f1-d1c238eed5e1,2024-03-28 13:57:57,102,sales,A01,482,False,Issue Resolved
7a7ff414-1959-4dee-9801-db56a54410a0,2024-05-28 11:17:12,48,support,A15,48,False,Call Dropped
32981820-4b7b-4779-b9ec-d99958eedb80,2024-01-11 14:02:44,186,support,A07,400,False,Issue Resolved
8c448f7a-4c3d-4cd6-b067-1a68368f4b22,2024-06-18 13:07:46,326,billing,A02,170,False,Wrong Department
9fc56bdf-fa1c-4d24-87f1-4e9e883487aa,2024-12-17 21:43:40,113,billing,A15,36,False,Call Dropped
a674acd5-f3ff-49ac-9e54-2274d9257d2f,2024-08-26 13:14:08,281,support,A07,156,False,Other
5c0d271c-2a0c-4ed4-a77a-0e7a974f69c2,2024-07-24 19:43:40,134,support,A14,87,False,Call Dropped
3e27c9c7-9cb3-4bbe-853c-3caf560282fc,2024-02-10 08:33:34,325,support,A01,364,False,Other
bdc9238a-1602-422f-9e7d-2d7510833539,2024-02-16 08:46:24,0,billing,A03,25,True,Call Dropped
45f0d058-d607-4109-a280-ba9163705467,2024-10-02 09:06:59,512,technical,A02,85,False,Other
f6d45c7e-9058-4266-bb29-6fe5b2bb5675,2024-03-13 14:14:15,88,sales,A01,538,False,Call Dropped
70470226-9346-4dad-9b77-e5cc5eff7112,2024-12-31 12:05:01,141,support,A17,41,False,Other
b1f375b1-b2be-4a0c-ba10-fb5eb601f2e8,2024-03-20 15:15:58,1003,sales,A12,466,False,Other
39d5c4de-1b5b-43db-a321-997de13ac616,2024-05-13 17:07:10,202,billing,A18,365,False,Issue Resolved
4223412e-48f1-4552-8562-14fc821a528b,2024-06-01 16:47:40,48,support,A14,380,False,Long Wait Time
1c70d6de-df6a-4a3f-8271-8e97a701cc24,2024-09-09 13:39:24,414,sales,A05,493,False,Call Dropped
51446f79-f2e3-4319-b78e-fe5d34e9e0fa,2024-05-04 12:59:08,51,technical,A08,517,False,Call Dropped
79b21a5a-0591-47ab-97c8-663dcc947eef,2024-03-26 11:39:19,128,technical,A06,515,False,Issue Resolved
5785c049-65d4-4f6e-a9a7-9821d112c909,2024-07-22 13:48:24,289,billing,A17,554,False,Long Wait Time
af6faded-0c51-4be9-ab79-5f64d86329d8,2024-06-14 12:41:51,466,technical,A02,107,False,Long Wait Time
d6df6238-8aec-49f3-88cd-74b738df3393,2024-05-16 18:42:04,133,sales,A02,135,False,Wrong Department
85ff178c-3f7d-4b43-945d-0a73aa26d535,2024-03-21 21:25:35,52,billing,A07,153,False,Wrong Department
a6cb9701-1b96-4f47-84cc-b86ab66a7678,2024-06-05 16:57:50,103,sales,A13,401,False,Call Dropped
6e21860f-75e9-4036-a820-5ecb959ce485,2024-03-02 11:37:18,328,technical,A14,376,False,Issue Resolved
d0225b51-a3d4-423d-b34a-93a46d446ff5,2024-04-09 18:20:01,173,support,A07,349,False,Long Wait Time
73dd6143-26c6-4480-86ff-58a3c1dade85,2024-09-02 09:43:02,67,technical,A16,600,False,Wrong Department
3508f2af-af8f-436d-b0b6-20b8886d15f6,2024-01-22 07:23:19,173,sales,A13,165,False,Other
67d26a8e-2910-4a79-90f1-51cb02c81a71,2024-10-06 08:18:43,149,billing,A11,103,False,Call Dropped
2c5a189d-2ea0-4c75-8208-cc6ea68eac7d,2024-07-12 07:24:28,142,billing,A04,22,False,Call Dropped
ca4c3581-3d71-4124-935b-fd252608b889,2024-05-23 08:55:44,235,sales,A05,26,False,Issue Resolved
98514cb2-22b9-4fdf-82b7-039841cf188b,2024-02-16 06:41:33,163,technical,A17,171,False,Long Wait Time
c788c1be-824b-4e33-9f45-89e5ff41028b,2024-09-08 19:52:07,0,sales,A15,144,True,Call Dropped
4903359c-fcc0-44d0-881f-aa86e686bc1b,2024-09-13 15:15:56,39,billing,A05,263,False,Other
c2c5fefd-3907-4f61-b37b-d6382044c918,2024-03-11 09:29:13,300,technical,A19,572,False,Other
5d607e85-8dcf-4903-8be4-66370a431d72,2024-02-01 16:05:42,0,support,A07,254,True,Call Dropped
0b47da03-c458-4758-bdb1-708c50fa20ba,2024-02-03 09:34:59,280,sales,A05,449,False,Other
aca2f682-7e58-4ab9-8b6a-2eb91600f9ca,2024-11-01 11:11:23,1800,sales,A12,125,False,Other
8dfb8efd-226e-4283-979d-ed4d57b411b5,2024-01-10 02:38:24,58,billing,A02,428,False,Issue Resolved
155595ca-d0d2-4868-bace-9f9d661d555f,2024-09-29 18:56:46,65,technical,A10,557,False,Issue Resolved
36a05455-2829-4a54-af0a-e4c3e9c6b34a,2024-11-30 09:03:01,146,sales,A01,460,False,Issue Resolved
709a4099-fa8d-4639-8739-8421729a0ee7,2024-11-24 08:43:06,455,billing,A14,333,False,Long Wait Time
5953bf68-5998-410c-9367-e26f501adb12,2024-09-20 16:35:09,85,technical,A20,179,False,Call Dropped
25d802ef-e1d7-4bb3-9404-2f7b43541c1d,2024-06-15 17:03:16,61,support,A15,24,False,Issue Resolved
e41720e3-785a-4dbe-b0d6-c699fe2d49b6,2024-09-02 17:51:06,210,technical,A11,265,False,Other
03dfc2b1-f990-4a4e-8de2-901e26b2a306,2024-05-28 16:03:53,88,billing,A18,396,False,Other
6a192b44-4793-497e-a8a5-5baa4f9914de,2024-04-18 11:38:01,35,technical,A16,63,False,Other
162d0dc5-e0ee-43ff-a7de-b5e90e115340,2024-11-04 15:08:39,442,billing,A07,476,False,Call Dropped
2b3bcfb6-e847-4327-8b3c-d5a423192361,2024-10-08 19:33:50,238,sales,A10,105,False,Wrong Department
d4e477fc-aa7a-4cd3-8c53-8832b8a00021,2024-01-10 14:21:24,475,support,A11,207,False,Wrong Department
71f846fc-f19a-4582-b65e-4195e893a0b3,2024-11-03 10:51:52,324,support,A13,4,False,Long Wait Time
9ef1cbe9-c2ad-4f74-ba4d-58ff2c0a1492,2024-06-06 23:30:22,641,sales,A15,458,False,Call Dropped
352d6f9f-b53b-460e-84bc-4694fd1f9f56,2024-08-31 22:26:21,107,sales,A20,291,False,Long Wait Time
3d5409df-894a-41b4-b989-fdecc7e53653,2024-04-05 11:21:33,252,support,A18,431,False,Call Dropped
28997783-aa48-4d7c-be37-92c64c8db6fb,2024-12-15 09:33:45,37,sales,A05,111,False,Issue Resolved
0ad134ec-5711-4710-ae06-109f7457b5b9,2024-07-22 14:10:54,138,sales,A04,465,False,Wrong Department
87b47072-0f19-4b50-b2c1-e681c05c4a78,2024-08-19 10:31:17,282,billing,A14,397,False,Other
920cfaeb-1864-40dd-8f3c-78c1a8e34c2f,2024-10-14 17:11:04,123,technical,A01,223,False,Issue Resolved
512d174d-5b81-4666-87d7-6f7952be69e6,2024-07-15 17:27:52,119,billing,A02,167,False,Other
c3534350-3f6f-4dc8-89f5-35d955db3c93,2024-09-08 14:56:40,326,support,A06,360,False,Issue Resolved
850ae125-db00-4c21-a014-8ad121ba3a2d,2024-05-21 14:41:34,839,billing,A09,182,False,Other
d2c238f4-697e-4a51-91f7-be7ebdf83a29,2024-04-15 10:37:46,122,support,A07,238,False,Long Wait Time
b3a10e0c-5682-456d-afea-7aa3b514b3f1,2024-09-08 13:02:51,111,technical,A11,64,False,Issue Resolved
ce69750d-9d1f-4960-b78d-b1790cee97d7,2024-12-28 08:14:57,0,billing,A07,109,True,Call Dropped
fbec2bff-67f9-4032-b8d0-3d869eddb0e6,2024-09-20 16:44:14,0,support,A06,542,True,Call Dropped
633c6143-a47e-4e89-a97a-a840b64dc3eb,2024-09-02 10:54:34,142,technical,A05,25,False,Other
c1b0a03e-cd5f-4c5b-b1e9-36142529f9a7,2024-10-20 09:51:57,0,technical,A14,192,True,Call Dropped
3ca686fe-aa85-42c8-afe5-9b958220860c,2024-03-23 15:19:22,0,technical,A08,301,True,Call Dropped
0924ffaf-2e82-4baf-8b87-354b162c7376,2024-07-28 11:54:21,0,billing,A04,402,True,Call Dropped
0bd699d7-c12e-4816-87a7-b9e9e53fa6a4,2024-01-26 09:23:27,93,billing,A11,208,False,Issue Resolved
469db476-a47a-4ae7-8507-4721513c5f16,2024-08-15 13:04:55,0,technical,A03,313,True,Call Dropped
d70f2e87-85c6-4bd2-b297-558f2d043dd0,2024-03-18 09:12:48,588,billing,A20,295,False,Call Dropped
73ad05e1-3040-4609-9388-07abc78c1e4c,2024-05-02 06:08:56,42,support,A01,433,False,Long Wait Time
e674bb96-873b-4d69-8c2c-4c60ef677d29,2024-07-19 18:44:41,140,support,A08,448,False,Issue Resolved
6fa3260c-00be-4296-a54b-ce5dd052aa69,2024-06-27 11:46:50,115,support,A20,293,False,Wrong Department
3fcd632e-b6b4-402e-93c2-963393402f6c,2024-10-07 17:24:56,0,support,A11,98,True,Call Dropped
56cd88fc-bef4-4937-8122-5a6b22cfac51,2024-11-24 08:44:01,30,billing,A16,124,False,Other
7e29033d-283a-4d4e-a4e0-f6e4d1d28e35,2024-02-10 23:41:05,0,technical,A02,18,True,Call Dropped
ae9652c6-3704-444a-a802-65f3f818a0b9,2024-02-15 07:05:26,477,sales,A01,539,False,Issue Resolved
60268d15-1eba-4639-995b-02b02037ea13,2024-07-05 20:03:20,601,technical,A10,125,False,Issue Resolved
63e4f471-ca38-4e24-bfc5-3b2cf1fa3d53,2024-04-01 15:08:46,78,support,A04,321,False,Wrong Department
7c037ced-ae8f-482f-b7c6-c9ff0b74eb89,2024-03-06 14:40:58,457,sales,A15,91,False,Other
f550edc5-217e-4efc-8e1e-2853b3be748a,2024-11-20 03:58:17,188,sales,A03,30,False,Long Wait Time
502eb385-720a-493a-a3aa-ab1d02ee4c9d,2024-01-31 17:45:17,111,technical,A14,0,False,Call Dropped
f02f13a9-5267-452f-a6a1-01f4d18b5280,2024-02-22 09:48:07,143,billing,A18,223,False,Call Dropped
7a8b6fe8-a347-46b9-8a2b-e46e4ad6c9a8,2024-08-22 13:08:53,144,billing,A16,239,False,Long Wait Time
f773e500-27c3-49ab-a588-85c9abd62b67,2024-03-01 13:36:14,149,support,A16,324,False,Wrong Department
ddfd3d1e-7164-4042-a55f-144635aff692,2024-12-21 06:06:48,205,support,A02,551,False,Issue Resolved
c04073eb-c9a3-46f0-b0a7-dcb38cb1b2d5,2024-07-21 08:08:05,578,technical,A14,448,False,Other
0249de0c-e38d-40b5-94a8-e87548df1c0a,2024-06-08 20:50:36,319,sales,A02,191,False,Issue Resolved
0945d2d8-f9fc-4207-8546-c77680a91895,2024-08-09 18:58:24,277,billing,A12,302,False,Issue Resolved
e9488f16-3c9c-4dc7-939f-6582a937082d,2024-10-14 20:06:15,0,billing,A10,536,True,Call Dropped
be6e43e5-9e75-4334-b8c6-2c0bc381bf9a,2024-06-16 08:44:28,52,support,A19,116,False,Wrong Department
6bc833b5-6418-4020-ac3d-a21949b32bd5,2024-06-25 06:05:51,231,billing,A10,183,False,Other
85e2fe58-3cd5-42fc-87b8-d947843d7aa4,2024-12-11 11:34:00,152,support,A03,537,False,Long Wait Time
1baad9ff-4ef0-4d4f-b837-ca21c4bd0f85,2024-07-30 06:52:45,123,support,A19,55,False,Other
0d1179a0-2d8a-4fc3-8e70-f70a089e1e61,2024-03-11 08:05:05,97,technical,A18,145,False,Other
8dba715e-19b8-40b4-9535-500a52767bd1,2024-09-21 10:02:54,660,sales,A09,317,False,Call Dropped
c5b5219b-5162-496f-bf42-7688d2b67284,2024-09-04 15:36:24,333,support,A03,318,False,Call Dropped
0fd765ac-a785-4e14-9d07-9283c72e7b3f,2024-01-15 15:27:11,334,technical,A10,51,False,Wrong Department
f668d835-010a-4fab-985b-512005b01e9a,2024-04-07 17:57:27,700,sales,A15,531,False,Other
5ea1aef0-c2fd-4fd7-9d75-bf96aa24e20e,2024-01-06 14:05:37,193,billing,A17,28,False,Other
c84842cb-4e13-489c-9e88-9242b5a1e800,2024-10-30 11:52:04,189,technical,A11,459,False,Long Wait Time
e6a12d04-0330-4e68-938d-fd3ebad0ff10,2024-01-02 11:28:19,263,billing,A06,132,False,Issue Resolved
eaddd1e9-50d7-4015-abd2-b2598ec19026,2024-10-06 16:09:54,101,support,A13,15,False,Long Wait Time
77d6577d-7bd3-4c48-9f94-bffeed26a993,2024-02-01 04:31:31,45,support,A13,287,False,Other
34ea2a46-055c-4b0f-af44-cdc2ad32d4f8,2024-07-25 17:54:15,160,technical,A11,467,False,Issue Resolved
70d5e87a-9b64-4efd-9895-557ee735e594,2024-08-17 21:19:37,277,technical,A04,458,False,Call Dropped
22146797-c94c-48f6-8a18-2a207f4c3872,2024-12-17 12:57:47,265,sales,A11,140,False,Call Dropped
0859cf04-8e58-4718-887d-55d70765705a,2024-01-16 17:18:48,268,sales,A06,346,False,Issue Resolved
68f8fb6f-b23a-4fec-a965-4a6fbda75047,2024-09-03 08:04:28,0,technical,A07,268,True,Call Dropped
71533cdb-c9f0-4ec0-ae7b-11c6c1c54421,2024-09-08 22:34:05,84,support,A16,592,False,Other
5d521a0e-a38f-44b2-ad71-96ff488ddacb,2024-12-26 11:26:51,0,support,A20,309,True,Call Dropped
ec0b3b03-f66e-4b34-ab45-38bcb1101c03,2024-10-05 19:58:21,243,support,A05,354,False,Issue Resolved
de9400a6-9e31-4fb1-b62c-72a1b4c4a1b8,2024-08-19 15:41:41,0,sales,A05,24,True,Call Dropped
cae74570-0e4f-4790-9873-5bb23c81c5e8,2024-03-13 13:54:07,0,support,A18,153,True,Call Dropped
c6d817b1-6840-4376-be67-df881f26e668,2024-04-25 10:24:57,81,sales,A12,259,False,Call Dropped
432f874d-0cbc-4665-9bf4-63a2a1d24cab,2024-11-23 17:54:41,280,sales,A10,179,False,Wrong Department
0bb24826-8dea-4ff2-8f57-e87a999339e7,2024-03-14 15:04:37,410,sales,A03,597,False,Other
3abab742-9a22-4ec7-a53b-f84e5fc03816,2024-12-11 17:03:20,164,sales,A15,467,False,Call Dropped
e4798d75-3b46-4ce8-8e45-b95d709be965,2024-11-15 14:24:07,204,billing,A02,271,False,Other
76de9249-325d-4443-82d8-796b3b85f6f6,2024-04-16 13:19:40,30,sales,A05,427,False,Call Dropped
1c2ccfcd-0c68-41f6-8ee7-b85a29480373,2024-07-07 08:06:49,421,support,A12,353,False,Long Wait Time
a7ed941f-dcf2-41c0-962b-bbd73fd8c523,2024-04-16 18:08:02,0,billing,A05,282,True,Call Dropped
b7f7e287-8207-4713-bbc7-be38d9db24f6,2024-08-07 09:57:18,951,technical,A05,564,False,Issue Resolved
f8543531-ba33-492a-a0c0-6c38ca54cae3,2024-10-01 10:18:47,194,sales,A09,7,False,Wrong Department
a8290e54-bb88-4e86-98bc-8cf0b9545622,2024-06-19 18:19:28,129,technical,A08,208,False,Long Wait Time
55524878-52de-4522-96c0-b7df901c2434,2024-02-09 01:54:27,237,support,A05,184,False,Other
7c6df8ba-8f92-4d38-b9e5-46e0d90a6bda,2024-08-12 10:45:37,232,support,A06,7,False,Call Dropped
16bb18ce-fa4f-45b6-b523-e1c7b5c4056a,2024-10-15 12:48:07,149,support,A06,129,False,Wrong Department
cba7a606-4fd9-4e68-827d-bfd8ce5f67f4,2024-08-12 17:35:49,137,billing,A14,44,False,Long Wait Time
08993e1d-0eae-4e38-a82b-8137058b2d36,2024-05-17 02:56:44,131,billing,A01,563,False,Other
37b0c806-ccb2-435f-8224-bd69c10980f2,2024-06-05 13:59:57,592,technical,A16,139,False,Issue Resolved
2b4d65f1-5373-4343-93ea-7c2e967da0a7,2024-03-20 15:31:49,745,sales,A14,165,False,Call Dropped
3e24fb78-ec95-41e0-a67e-839819d5df91,2024-05-18 10:24:45,159,support,A07,448,False,Issue Resolved
a6617bfb-1ac1-4341-af89-d477323ddd1f,2024-08-21 10:54:31,193,billing,A09,470,False,Long Wait Time
1d2be23b-3a0a-4da4-82d8-1135d6defbff,2024-07-22 12:20:04,256,sales,A15,250,False,Call Dropped
7105df56-6546-43ad-95aa-bc87f02363d2,2024-08-15 13:38:01,181,billing,A13,560,False,Issue Resolved
71acf957-33d1-429c-86fa-edb7817c54ad,2024-04-16 13:09:41,145,billing,A04,300,False,Issue Resolved
